row_key,id,split,domain,provider,judge_model,repetition,include_domain,candidate_order_json,raw_predicted_label,predicted_label,predicted_source_type,confidence,scores_json,evidence_json,input_tokens,output_tokens,total_tokens,error
test::T0063,T0063,test,review,openai,gpt-5.6-luna,1,False,"[""human"", ""microsoft/Phi-4-mini-instruct"", ""HuggingFaceTB/SmolLM3-3B"", ""google/gemma-4-E4B-it"", ""Qwen/Qwen3-4B-Instruct-2507"", ""mistralai/Mistral-7B-Instruct-v0.3""]",google/gemma-4-E4B-it,google/gemma-4-E4B-it,ai,0.34,"{""human"": 0.03, ""HuggingFaceTB/SmolLM3-3B"": 0.1, ""Qwen/Qwen3-4B-Instruct-2507"": 0.2, ""google/gemma-4-E4B-it"": 0.34, ""microsoft/Phi-4-mini-instruct"": 0.16, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.17}","[""Highly formulaic promotional review language with repeated superlatives and generic sensory description."", ""The polished, uniformly positive structure and recurring summary phrases suggest generated rather than personal human prose."", ""Long sentences joined by em-dash-style elaborations and exhaustive menu imagery are consistent with instruction-tuned model output.""]",1001.0,207.0,1208.0,
test::T0063,T0063,test,review,openai,gpt-5.6-luna,2,False,"[""Qwen/Qwen3-4B-Instruct-2507"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""microsoft/Phi-4-mini-instruct"", ""google/gemma-4-E4B-it"", ""HuggingFaceTB/SmolLM3-3B"", ""human""]",Qwen/Qwen3-4B-Instruct-2507,Qwen/Qwen3-4B-Instruct-2507,ai,0.3,"{""human"": 0.1, ""HuggingFaceTB/SmolLM3-3B"": 0.14, ""Qwen/Qwen3-4B-Instruct-2507"": 0.3, ""google/gemma-4-E4B-it"": 0.16, ""microsoft/Phi-4-mini-instruct"": 0.18, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.12}","[""Highly formulaic promotional restaurant-review language with repeated superlatives and sensory descriptors."", ""Long, uniformly polished sentences and generic scene-setting suggest synthetic generation rather than an individually grounded human review."", ""Recurrent thematic restatement of warmth, authenticity, tradition, and delight is characteristic of smaller instruction-tuned models.""]",1001.0,213.0,1214.0,
test::T0063,T0063,test,review,gemini,gemini-3.5-flash-lite,0,False,"[""mistralai/Mistral-7B-Instruct-v0.3"", ""HuggingFaceTB/SmolLM3-3B"", ""google/gemma-4-E4B-it"", ""Qwen/Qwen3-4B-Instruct-2507"", ""human"", ""microsoft/Phi-4-mini-instruct""]",mistralai/Mistral-7B-Instruct-v0.3,mistralai/Mistral-7B-Instruct-v0.3,ai,0.45,"{""human"": 0.05, ""HuggingFaceTB/SmolLM3-3B"": 0.05, ""Qwen/Qwen3-4B-Instruct-2507"": 0.2, ""google/gemma-4-E4B-it"": 0.15, ""microsoft/Phi-4-mini-instruct"": 0.1, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.45}","[""Overuse of ornate, highly structured descriptive phrasing and formulaic transitions typical of instruction-tuned LLMs."", ""Cyclical reiteration of the restaurant's name and themes of 'family-run' and 'hospitality'."", ""Polished, slightly generic positive review style with characteristic token distribution patterns.""]",,,1204.0,
test::T0063,T0063,test,review,gemini,gemini-3.5-flash-lite,1,False,"[""google/gemma-4-E4B-it"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""microsoft/Phi-4-mini-instruct"", ""HuggingFaceTB/SmolLM3-3B"", ""Qwen/Qwen3-4B-Instruct-2507"", ""human""]",human,human,human,0.65,"{""human"": 0.65, ""HuggingFaceTB/SmolLM3-3B"": 0.07, ""Qwen/Qwen3-4B-Instruct-2507"": 0.06, ""google/gemma-4-E4B-it"": 0.08, ""microsoft/Phi-4-mini-instruct"": 0.07, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.07}","[""Natural sentence flow and personal narrative voice characteristic of human-written restaurant reviews."", ""Varied sentence structures and complex clause arrangements avoiding rigid AI templates.""]",,,1157.0,
test::T0063,T0063,test,review,gemini,gemini-3.5-flash-lite,2,False,"[""Qwen/Qwen3-4B-Instruct-2507"", ""HuggingFaceTB/SmolLM3-3B"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""microsoft/Phi-4-mini-instruct"", ""human"", ""google/gemma-4-E4B-it""]",Qwen/Qwen3-4B-Instruct-2507,Qwen/Qwen3-4B-Instruct-2507,ai,0.55,"{""human"": 0.02, ""HuggingFaceTB/SmolLM3-3B"": 0.05, ""Qwen/Qwen3-4B-Instruct-2507"": 0.55, ""google/gemma-4-E4B-it"": 0.2, ""microsoft/Phi-4-mini-instruct"": 0.1, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.08}","[""The text employs highly formulaic, glowing review tropes characteristic of LLM-generated restaurant descriptions."", ""Lexical choices like 'hallmarks of true Italian hospitality' and 'capturing hearts one delicious meal at a time' exhibit typical model stylistic patterns."", ""The dense stacking of sensory descriptors in long compound sentences mirrors generation artifacts from Qwen architectures.""]",,,1212.0,
test::T0068,T0068,test,story,openai,gpt-5.6-luna,0,False,"[""HuggingFaceTB/SmolLM3-3B"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""human"", ""google/gemma-4-E4B-it"", ""Qwen/Qwen3-4B-Instruct-2507"", ""microsoft/Phi-4-mini-instruct""]",google/gemma-4-E4B-it,google/gemma-4-E4B-it,ai,0.34,"{""human"": 0.03, ""HuggingFaceTB/SmolLM3-3B"": 0.13, ""Qwen/Qwen3-4B-Instruct-2507"": 0.2, ""google/gemma-4-E4B-it"": 0.34, ""microsoft/Phi-4-mini-instruct"": 0.2, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.1}","[""The prose is highly formulaic and sentimentally descriptive, with repeated atmospheric imagery and stock similes."", ""It contains continuity and grammar anomalies, including ambiguous pronouns, inconsistent relationships, and an abruptly truncated ending."", ""The scene proceeds through loosely connected character snapshots in a manner characteristic of generated text.""]",1002.0,207.0,1209.0,
test::T0068,T0068,test,story,openai,gpt-5.6-luna,1,False,"[""human"", ""Qwen/Qwen3-4B-Instruct-2507"", ""HuggingFaceTB/SmolLM3-3B"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""microsoft/Phi-4-mini-instruct"", ""google/gemma-4-E4B-it""]",Qwen/Qwen3-4B-Instruct-2507,Qwen/Qwen3-4B-Instruct-2507,ai,0.38,"{""human"": 0.03, ""HuggingFaceTB/SmolLM3-3B"": 0.16, ""Qwen/Qwen3-4B-Instruct-2507"": 0.38, ""google/gemma-4-E4B-it"": 0.15, ""microsoft/Phi-4-mini-instruct"": 0.13, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.15}","[""The passage uses highly repetitive descriptive patterns and stock sentimental imagery, suggesting machine-generated prose."", ""Several details are internally awkward or inconsistent, such as the flower-crown relationship and the abruptly unfinished ending."", ""The long sequence of loosely connected named characters and activities has limited narrative development.""]",1002.0,207.0,1209.0,
test::T0068,T0068,test,story,openai,gpt-5.6-luna,2,False,"[""mistralai/Mistral-7B-Instruct-v0.3"", ""Qwen/Qwen3-4B-Instruct-2507"", ""HuggingFaceTB/SmolLM3-3B"", ""human"", ""google/gemma-4-E4B-it"", ""microsoft/Phi-4-mini-instruct""]",HuggingFaceTB/SmolLM3-3B,HuggingFaceTB/SmolLM3-3B,ai,0.3,"{""human"": 0.08, ""HuggingFaceTB/SmolLM3-3B"": 0.3, ""Qwen/Qwen3-4B-Instruct-2507"": 0.1, ""google/gemma-4-E4B-it"": 0.18, ""microsoft/Phi-4-mini-instruct"": 0.22, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.12}","[""The passage uses highly repetitive, formulaic imagery and transitions, with frequent sentimental similes and stock descriptive phrases."", ""It contains continuity and grammar anomalies, including the abrupt unfinished ending and inconsistent relationships among characters."", ""The prose is fluent but generic and overpacked with named details, suggesting a smaller instruction-tuned model rather than careful human revision.""]",1002.0,220.0,1222.0,
test::T0068,T0068,test,story,gemini,gemini-3.5-flash-lite,0,False,"[""Qwen/Qwen3-4B-Instruct-2507"", ""google/gemma-4-E4B-it"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""human"", ""microsoft/Phi-4-mini-instruct"", ""HuggingFaceTB/SmolLM3-3B""]",human,human,human,0.65,"{""human"": 0.65, ""HuggingFaceTB/SmolLM3-3B"": 0.1, ""Qwen/Qwen3-4B-Instruct-2507"": 0.05, ""google/gemma-4-E4B-it"": 0.05, ""microsoft/Phi-4-mini-instruct"": 0.1, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.05}","[""The text demonstrates a rich, descriptive narrative style with natural transitions between multiple character vignettes typical of creative fiction."", ""Lacking the rigid formatting, overly structured bullet points, or repetitive phrasing commonly found in smaller language model outputs."", ""Lexical variety and sensory details (e.g., 'earthy scent of fresh-cut grass', 'fireflies trapped within daylight's embrace') reflect nuanced human storytelling.""]",,,1211.0,
test::T0068,T0068,test,story,gemini,gemini-3.5-flash-lite,1,False,"[""microsoft/Phi-4-mini-instruct"", ""google/gemma-4-E4B-it"", ""human"", ""Qwen/Qwen3-4B-Instruct-2507"", ""HuggingFaceTB/SmolLM3-3B"", ""mistralai/Mistral-7B-Instruct-v0.3""]",human,human,human,0.85,"{""human"": 0.85, ""HuggingFaceTB/SmolLM3-3B"": 0.03, ""Qwen/Qwen3-4B-Instruct-2507"": 0.03, ""google/gemma-4-E4B-it"": 0.03, ""microsoft/Phi-4-mini-instruct"": 0.03, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.03}","[""Natural narrative flow with detailed descriptive imagery characteristic of human creative writing."", ""Absence of formulaic structural markers typically found in language model outputs."", ""Varied sentence lengths and complex narrative pacing.""]",,,1170.0,
test::T0068,T0068,test,story,gemini,gemini-3.5-flash-lite,2,False,"[""google/gemma-4-E4B-it"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""HuggingFaceTB/SmolLM3-3B"", ""microsoft/Phi-4-mini-instruct"", ""Qwen/Qwen3-4B-Instruct-2507"", ""human""]",human,human,human,0.85,"{""human"": 0.85, ""HuggingFaceTB/SmolLM3-3B"": 0.03, ""Qwen/Qwen3-4B-Instruct-2507"": 0.03, ""google/gemma-4-E4B-it"": 0.03, ""microsoft/Phi-4-mini-instruct"": 0.03, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.03}","[""Natural narrative flow and rich sensory descriptions typical of human fiction writing."", ""Absence of common LLM structural artifacts or formulaic transitional phrases."", ""Complex, varied sentence structures and character interactions.""]",,,1170.0,
test::T0075,T0075,test,howto,openai,gpt-5.6-luna,0,False,"[""Qwen/Qwen3-4B-Instruct-2507"", ""HuggingFaceTB/SmolLM3-3B"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""microsoft/Phi-4-mini-instruct"", ""human"", ""google/gemma-4-E4B-it""]",Qwen/Qwen3-4B-Instruct-2507,Qwen/Qwen3-4B-Instruct-2507,ai,0.27,"{""human"": 0.08, ""HuggingFaceTB/SmolLM3-3B"": 0.19, ""Qwen/Qwen3-4B-Instruct-2507"": 0.27, ""google/gemma-4-E4B-it"": 0.17, ""microsoft/Phi-4-mini-instruct"": 0.16, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.13}","[""Highly repetitive explanatory structure with enthusiastic, child-oriented analogies and exclamations."", ""Contains simplified scientific imprecision, such as describing chloroplasts as “tiny bubbles” and saying sunlight and water simply “mix” into sugar."", ""The long, smoothly structured instructional paragraph is more characteristic of generated educational prose than edited human writing.""]",906.0,218.0,1124.0,
test::T0075,T0075,test,howto,openai,gpt-5.6-luna,1,False,"[""Qwen/Qwen3-4B-Instruct-2507"", ""human"", ""microsoft/Phi-4-mini-instruct"", ""HuggingFaceTB/SmolLM3-3B"", ""google/gemma-4-E4B-it"", ""mistralai/Mistral-7B-Instruct-v0.3""]",Qwen/Qwen3-4B-Instruct-2507,Qwen/Qwen3-4B-Instruct-2507,ai,0.3,"{""human"": 0.08, ""HuggingFaceTB/SmolLM3-3B"": 0.18, ""Qwen/Qwen3-4B-Instruct-2507"": 0.3, ""google/gemma-4-E4B-it"": 0.14, ""microsoft/Phi-4-mini-instruct"": 0.16, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.14}","[""Highly repetitive, enthusiastic explanatory phrasing with child-oriented analogies and exclamation-heavy transitions."", ""Contains simplified scientific inaccuracies and formulaic step-by-step organization typical of generated instructional text."", ""The prose is coherent but exhibits awkward redundancies such as repeatedly explaining plant food and oxygen production.""]",906.0,208.0,1114.0,
test::T0075,T0075,test,howto,openai,gpt-5.6-luna,2,False,"[""human"", ""google/gemma-4-E4B-it"", ""Qwen/Qwen3-4B-Instruct-2507"", ""HuggingFaceTB/SmolLM3-3B"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""microsoft/Phi-4-mini-instruct""]",google/gemma-4-E4B-it,google/gemma-4-E4B-it,ai,0.34,"{""human"": 0.03, ""HuggingFaceTB/SmolLM3-3B"": 0.17, ""Qwen/Qwen3-4B-Instruct-2507"": 0.18, ""google/gemma-4-E4B-it"": 0.34, ""microsoft/Phi-4-mini-instruct"": 0.16, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.12}","[""Highly repetitive explanatory structure with frequent enthusiastic interjections and simplified analogies suggests synthetic instructional prose."", ""The text contains a notable scientific imprecision: it initially describes sugar as resulting from sunlight and water, only later introducing carbon dioxide."", ""Formulaic numbered steps and repeated summaries are more characteristic of generated educational text than natural human exposition.""]",906.0,213.0,1119.0,
test::T0075,T0075,test,howto,gemini,gemini-3.5-flash-lite,0,False,"[""Qwen/Qwen3-4B-Instruct-2507"", ""HuggingFaceTB/SmolLM3-3B"", ""human"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""microsoft/Phi-4-mini-instruct"", ""google/gemma-4-E4B-it""]",HuggingFaceTB/SmolLM3-3B,HuggingFaceTB/SmolLM3-3B,ai,0.65,"{""human"": 0.05, ""HuggingFaceTB/SmolLM3-3B"": 0.65, ""Qwen/Qwen3-4B-Instruct-2507"": 0.05, ""google/gemma-4-E4B-it"": 0.1, ""microsoft/Phi-4-mini-instruct"": 0.1, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.05}","[""Uses overly enthusiastic, conversational framing typical of smaller open-weights models."", ""Combines informal analogies with a structured list in a uniform pedagogical tone."", ""Employs characteristic meta-commentary phrases like 'Here comes the cool part'.""]",,,1100.0,
test::T0075,T0075,test,howto,gemini,gemini-3.5-flash-lite,1,False,"[""microsoft/Phi-4-mini-instruct"", ""human"", ""Qwen/Qwen3-4B-Instruct-2507"", ""HuggingFaceTB/SmolLM3-3B"", ""google/gemma-4-E4B-it"", ""mistralai/Mistral-7B-Instruct-v0.3""]",microsoft/Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,ai,0.55,"{""human"": 0.05, ""HuggingFaceTB/SmolLM3-3B"": 0.1, ""Qwen/Qwen3-4B-Instruct-2507"": 0.1, ""google/gemma-4-E4B-it"": 0.1, ""microsoft/Phi-4-mini-instruct"": 0.55, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.1}","[""Overly enthusiastic pedagogical tone with characteristic filler transitions (\""First things first\"", \""Here comes the cool part\"")."", ""Structured explanatory breakdown mirroring typical small-model prompt responses."", ""Slightly formulaic concluding summary (\""To wrap it all up neatly:\"").""]",,,1101.0,
test::T0075,T0075,test,howto,gemini,gemini-3.5-flash-lite,2,False,"[""microsoft/Phi-4-mini-instruct"", ""human"", ""google/gemma-4-E4B-it"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""HuggingFaceTB/SmolLM3-3B"", ""Qwen/Qwen3-4B-Instruct-2507""]",microsoft/Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,ai,0.45,"{""human"": 0.05, ""HuggingFaceTB/SmolLM3-3B"": 0.1, ""Qwen/Qwen3-4B-Instruct-2507"": 0.2, ""google/gemma-4-E4B-it"": 0.1, ""microsoft/Phi-4-mini-instruct"": 0.45, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.1}","[""Overly enthusiastic pedagogical tone with forced conversational framing."", ""Formulaic structural breakdown featuring numbered lists integrated into synthetic explanatory text."", ""Typical stylistic markers of small instruction-tuned language models explaining scientific concepts.""]",,,1087.0,
test::T0087,T0087,test,review,openai,gpt-5.6-luna,0,False,"[""Qwen/Qwen3-4B-Instruct-2507"", ""HuggingFaceTB/SmolLM3-3B"", ""google/gemma-4-E4B-it"", ""human"", ""microsoft/Phi-4-mini-instruct"", ""mistralai/Mistral-7B-Instruct-v0.3""]",HuggingFaceTB/SmolLM3-3B,HuggingFaceTB/SmolLM3-3B,ai,0.29,"{""human"": 0.08, ""HuggingFaceTB/SmolLM3-3B"": 0.29, ""Qwen/Qwen3-4B-Instruct-2507"": 0.16, ""google/gemma-4-E4B-it"": 0.17, ""microsoft/Phi-4-mini-instruct"": 0.15, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.15}","[""Highly formulaic promotional prose with repeated warm/heartfelt descriptors and generic restaurant-review transitions."", ""Specificity is limited and some phrasing is awkward or templated, suggesting generated rather than carefully edited human copy."", ""The polished, repetitive style is most consistent with a small instruction-tuned model.""]",944.0,211.0,1155.0,
test::T0087,T0087,test,review,openai,gpt-5.6-luna,1,False,"[""microsoft/Phi-4-mini-instruct"", ""human"", ""google/gemma-4-E4B-it"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""Qwen/Qwen3-4B-Instruct-2507"", ""HuggingFaceTB/SmolLM3-3B""]",microsoft/Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,ai,0.3,"{""human"": 0.08, ""HuggingFaceTB/SmolLM3-3B"": 0.13, ""Qwen/Qwen3-4B-Instruct-2507"": 0.18, ""google/gemma-4-E4B-it"": 0.17, ""microsoft/Phi-4-mini-instruct"": 0.3, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.14}","[""The prose uses highly formulaic promotional language and repeated generic praise typical of generated restaurant reviews."", ""It follows a predictable feature-by-feature structure with smooth transitions and abundant descriptive clichés."", ""Minor phrasing awkwardness, such as “with molten center,” suggests machine-generated text rather than careful human editing.""]",944.0,207.0,1151.0,
test::T0087,T0087,test,review,openai,gpt-5.6-luna,2,False,"[""human"", ""Qwen/Qwen3-4B-Instruct-2507"", ""HuggingFaceTB/SmolLM3-3B"", ""google/gemma-4-E4B-it"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""microsoft/Phi-4-mini-instruct""]",Qwen/Qwen3-4B-Instruct-2507,Qwen/Qwen3-4B-Instruct-2507,ai,0.34,"{""human"": 0.06, ""HuggingFaceTB/SmolLM3-3B"": 0.2, ""Qwen/Qwen3-4B-Instruct-2507"": 0.34, ""google/gemma-4-E4B-it"": 0.14, ""microsoft/Phi-4-mini-instruct"": 0.12, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.14}","[""Highly formulaic promotional language with repeated warmth, authenticity, and culinary-quality claims."", ""The polished but generic structure and vivid food descriptions are more characteristic of generated restaurant-review prose than individual human reporting."", ""Minor phrasing awkwardness, such as “with molten center,” suggests a small instruction-tuned model generation artifact.""]",944.0,215.0,1159.0,
test::T0087,T0087,test,review,gemini,gemini-3.5-flash-lite,0,False,"[""human"", ""HuggingFaceTB/SmolLM3-3B"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""google/gemma-4-E4B-it"", ""Qwen/Qwen3-4B-Instruct-2507"", ""microsoft/Phi-4-mini-instruct""]",human,human,human,0.45,"{""human"": 0.45, ""HuggingFaceTB/SmolLM3-3B"": 0.15, ""Qwen/Qwen3-4B-Instruct-2507"": 0.1, ""google/gemma-4-E4B-it"": 0.1, ""microsoft/Phi-4-mini-instruct"": 0.1, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.1}","[""The text flows with natural narrative variety characteristic of human food writing."", ""Lacks the rigid structural formula or repetitive transition phrasing typical of smaller instruction-tuned models."", ""Sensory details and descriptive vocabulary feel organically integrated rather than formulaic.""]",,,1116.0,
test::T0087,T0087,test,review,gemini,gemini-3.5-flash-lite,1,False,"[""microsoft/Phi-4-mini-instruct"", ""human"", ""google/gemma-4-E4B-it"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""Qwen/Qwen3-4B-Instruct-2507"", ""HuggingFaceTB/SmolLM3-3B""]",google/gemma-4-E4B-it,google/gemma-4-E4B-it,ai,0.55,"{""human"": 0.1, ""HuggingFaceTB/SmolLM3-3B"": 0.1, ""Qwen/Qwen3-4B-Instruct-2507"": 0.1, ""google/gemma-4-E4B-it"": 0.55, ""microsoft/Phi-4-mini-instruct"": 0.05, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.1}","[""The text employs typical enthusiastic promotional phrasing associated with LLM-generated restaurant reviews."", ""Sentence structures rely on formulaic transitions and predictable descriptive adjectives characteristic of model outputs."", ""The lexical choices display the balanced variety and smooth coherence typical of recent instruction-tuned models.""]",,,1132.0,
test::T0087,T0087,test,review,gemini,gemini-3.5-flash-lite,2,False,"[""microsoft/Phi-4-mini-instruct"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""google/gemma-4-E4B-it"", ""Qwen/Qwen3-4B-Instruct-2507"", ""HuggingFaceTB/SmolLM3-3B"", ""human""]",human,human,human,0.45,"{""human"": 0.45, ""HuggingFaceTB/SmolLM3-3B"": 0.1, ""Qwen/Qwen3-4B-Instruct-2507"": 0.1, ""google/gemma-4-E4B-it"": 0.1, ""microsoft/Phi-4-mini-instruct"": 0.15, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.1}","[""Natural flow and varied sentence structure typical of human restaurant reviews."", ""Lack of overly formulaic AI transitions and rigid structural formatting."", ""Rich descriptive vocabulary used consistently throughout the passage.""]",,,1104.0,
